Datetime, probe1, probe2, probe3
6/14/2013 21:26:9.160, 22.537512, 19.936317, 30.794662
6/14/2013 21:26:9.194, 22.508228, 19.940004, 30.743877
6/14/2013 21:26:9.226, 22.542227, 19.98559, 30.660816
6/14/2013 21:26:9.261, 22.626204, 19.928074, 30.758787
6/14/2013 21:26:9.293, 22.551722, 19.863216, 30.779476
6/14/2013 21:26:9.326, 22.54039, 19.895084, 30.790136
6/14/2013 21:26:9.359, 22.517962, 19.823738, 30.837791
6/14/2013 21:26:9.394, 22.483356, 19.839962, 30.77405
6/14/2013 21:26:9.426, 22.385386, 19.87031, 30.687405
6/14/2013 21:26:9.460, 22.312973, 19.805927, 30.644905
6/14/2013 21:26:9.494, 22.273972, 19.821613, 30.55654
6/14/2013 21:26:9.527, 22.216858, 19.904898, 30.559475
6/14/2013 21:26:9.560, 22.277517, 20.006575, 30.509174
6/14/2013 21:26:9.594, 22.312244, 19.949215, 30.583223
6/14/2013 21:26:9.628, 22.284828, 19.94505, 30.571514
6/14/2013 21:26:9.660, 22.295462, 19.921495, 30.515388
6/14/2013 21:26:9.694, 22.25869, 19.99155, 30.578794
6/14/2013 21:26:9.727, 22.231102, 19.987844, 30.554605
6/14/2013 21:26:9.761, 22.146973, 19.897448, 30.626938
6/14/2013 21:26:9.794, 22.079504, 19.970297, 30.583248
6/14/2013 21:26:9.827, 22.122648, 19.971874, 30.610447
6/14/2013 21:26:9.861, 22.119814, 19.946938, 30.586735
6/14/2013 21:26:9.894, 22.02314, 20.044088, 30.652576
6/14/2013 21:26:9.927, 22.001915, 20.030184, 30.70997
6/14/2013 21:26:9.961, 22.041128, 19.959532, 30.795166
6/14/2013 21:26:9.994, 21.960869, 20.044981, 30.892897
6/14/2013 21:26:9.24, 21.974031, 20.029987, 30.931917
6/14/2013 21:26:9.57, 22.118713, 20.022678, 30.93921
6/14/2013 21:26:9.90, 22.136887, 19.953379, 30.897892
6/14/2013 21:26:10.123, 22.06828, 19.988419, 30.874428
6/14/2013 21:26:10.157, 22.039892, 19.940174, 30.85767
6/14/2013 21:26:10.190, 22.066483, 19.970518, 30.948114
6/14/2013 21:26:10.223, 21.992811, 19.993067, 30.920216
6/14/2013 21:26:10.257, 21.988552, 19.959177, 30.990858
6/14/2013 21:26:10.290, 21.988344, 19.931124, 31.041086
6/14/2013 21:26:10.323, 22.068863, 19.88055, 31.13725
6/14/2013 21:26:10.357, 21.992449, 19.962736, 31.072271
6/14/2013 21:26:10.390, 22.053524, 19.922083, 30.981445
6/14/2013 21:26:10.423, 22.080656, 19.867264, 31.034248
6/14/2013 21:26:10.457, 22.13833, 19.871313, 30.990099
6/14/2013 21:26:10.490, 22.223625, 19.963043, 31.047369
6/14/2013 21:26:10.523, 22.151115, 19.950365, 30.955914
6/14/2013 21:26:10.558, 22.241549, 19.93095, 31.013964
6/14/2013 21:26:10.590, 22.190392, 19.843664, 30.98749
6/14/2013 21:26:10.623, 22.116648, 19.921204, 30.920897
6/14/2013 21:26:10.658, 22.177898, 19.885502, 30.922531
6/14/2013 21:26:10.692, 22.247229, 19.842478, 30.955275
6/14/2013 21:26:10.724, 22.153765, 19.791044, 30.875229
6/14/2013 21:26:10.756, 22.0613, 19.81854, 30.849012
6/14/2013 21:26:10.791, 22.104298, 19.839943, 30.793337
6/14/2013 21:26:10.828, 22.068863, 19.749788, 30.826008
6/14/2013 21:26:10.858, 22.059128, 19.791325, 30.889015
6/14/2013 21:26:10.890, 21.963848, 19.865004, 30.860199
6/14/2013 21:26:10.924, 22.1287, 19.790724, 30.811281
6/14/2013 21:26:10.957, 22.099632, 19.829224, 30.799574
6/14/2013 21:26:10.989, 22.087395, 19.761755, 30.745043
6/14/2013 21:26:10.26, 22.039783, 19.838371, 30.84432
6/14/2013 21:26:10.59, 22.08699, 19.77182, 30.767843
6/14/2013 21:26:10.93, 22.040035, 19.837276, 30.709822
6/14/2013 21:26:11.126, 21.94541, 19.917646, 30.650625
6/14/2013 21:26:11.159, 21.965412, 19.838715, 30.739597
6/14/2013 21:26:11.193, 21.967545, 19.810007, 30.641102
6/14/2013 21:26:11.226, 22.04873, 19.885363, 30.693836
6/14/2013 21:26:11.260, 22.148361, 19.802895, 30.697033
6/14/2013 21:26:11.293, 22.170609, 19.775126, 30.683563
6/14/2013 21:26:11.326, 22.173216, 19.707705, 30.685682
6/14/2013 21:26:11.359, 22.193777, 19.741306, 30.683699
6/14/2013 21:26:11.393, 22.136154, 19.804752, 30.780846
6/14/2013 21:26:11.426, 22.127464, 19.7171, 30.84838
6/14/2013 21:26:11.460, 22.07076, 19.7432, 30.751703
6/14/2013 21:26:11.493, 22.125084, 19.802042, 30.709045
6/14/2013 21:26:11.526, 22.199383, 19.849695, 30.636284
6/14/2013 21:26:11.559, 22.25798, 19.931292, 30.614412
6/14/2013 21:26:11.593, 22.257826, 19.856579, 30.541117
6/14/2013 21:26:11.626, 22.226877, 19.91548, 30.55246
6/14/2013 21:26:11.660, 22.223768, 19.930882, 30.498981
6/14/2013 21:26:11.693, 22.19482, 19.95326, 30.515575
6/14/2013 21:26:11.727, 22.097868, 19.891954, 30.496609
6/14/2013 21:26:11.759, 22.154547, 19.932892, 30.42692
6/14/2013 21:26:11.793, 22.24164, 19.839731, 30.40792
6/14/2013 21:26:11.828, 22.282772, 19.874474, 30.50466
6/14/2013 21:26:11.860, 22.298786, 19.963894, 30.50654
6/14/2013 21:26:11.893, 22.232798, 19.991766, 30.532484
6/14/2013 21:26:11.927, 22.248796, 19.985376, 30.50192
6/14/2013 21:26:11.959, 22.243116, 19.930643, 30.529526
6/14/2013 21:26:11.993, 22.240883, 19.981482, 30.526464
6/14/2013 21:26:11.27, 22.157078, 20.032476, 30.542097
6/14/2013 21:26:11.59, 22.132303, 20.03499, 30.588215
6/14/2013 21:26:11.93, 22.132963, 19.944265, 30.620667
6/14/2013 21:26:12.127, 22.050108, 19.913288, 30.624231
6/14/2013 21:26:12.159, 22.145412, 19.946486, 30.65917
6/14/2013 21:26:12.193, 22.21697, 19.877005, 30.619099
6/14/2013 21:26:12.227, 22.270937, 19.832876, 30.576504
6/14/2013 21:26:12.259, 22.206398, 19.80968, 30.569347
6/14/2013 21:26:12.292, 22.22239, 19.845795, 30.471754
6/14/2013 21:26:12.326, 22.178469, 19.760645, 30.383877
6/14/2013 21:26:12.360, 22.208542, 19.833323, 30.30004
6/14/2013 21:26:12.393, 22.172121, 19.877987, 30.207775
6/14/2013 21:26:12.426, 22.123058, 19.914486, 30.185131
6/14/2013 21:26:12.460, 22.169039, 19.95717, 30.132305
6/14/2013 21:26:12.493, 22.225399, 19.997303, 30.043915
6/14/2013 21:26:12.528, 22.21264, 20.053995, 29.947369
6/14/2013 21:26:12.560, 22.134666, 20.023912, 29.978115
6/14/2013 21:26:12.593, 22.107244, 19.938503, 30.01873
6/14/2013 21:26:12.626, 22.206272, 19.979565, 30.077427
6/14/2013 21:26:12.659, 22.146719, 20.038641, 30.173056
6/14/2013 21:26:12.693, 22.109192, 20.024866, 30.224554
6/14/2013 21:26:12.726, 22.039679, 19.969107, 30.143534
6/14/2013 21:26:12.759, 22.060028, 19.893986, 30.09561
6/14/2013 21:26:12.793, 21.974892, 19.818039, 30.137936
6/14/2013 21:26:12.826, 22.025923, 19.78967, 30.11471
6/14/2013 21:26:12.859, 22.064964, 19.768509, 30.188475
6/14/2013 21:26:12.893, 22.14713, 19.707779, 30.27686
6/14/2013 21:26:12.926, 22.147846, 19.797804, 30.24425
6/14/2013 21:26:12.959, 22.215563, 19.840637, 30.144878
6/14/2013 21:26:12.993, 22.207376, 19.863894, 30.085081
6/14/2013 21:26:12.26, 22.220503, 19.779354, 30.073576
6/14/2013 21:26:12.59, 22.224005, 19.809153, 30.046047
6/14/2013 21:26:12.93, 22.29913, 19.865294, 30.07491
6/14/2013 21:26:13.126, 22.260132, 19.899939, 30.15792
6/14/2013 21:26:13.160, 22.349028, 19.854475, 30.121307
6/14/2013 21:26:13.193, 22.269173, 19.951283, 30.10257
6/14/2013 21:26:13.227, 22.208975, 19.864117, 30.153975
6/14/2013 21:26:13.259, 22.284435, 19.806814, 30.064428
6/14/2013 21:26:13.294, 22.232672, 19.741926, 30.028711
6/14/2013 21:26:13.326, 22.19348, 19.642637, 30.07173
6/14/2013 21:26:13.360, 22.262163, 19.617567, 29.982695
6/14/2013 21:26:13.392, 22.241377, 19.554928, 29.973228
6/14/2013 21:26:13.426, 22.226505, 19.608618, 29.974562
6/14/2013 21:26:13.459, 22.181267, 19.524796, 30.055033
6/14/2013 21:26:13.495, 22.258715, 19.523022, 30.049294
6/14/2013 21:26:13.526, 22.292925, 19.612755, 29.994114
6/14/2013 21:26:13.560, 22.203794, 19.633907, 30.038523
6/14/2013 21:26:13.594, 22.146944, 19.673721, 29.942776
6/14/2013 21:26:13.626, 22.055117, 19.685766, 29.964064
6/14/2013 21:26:13.660, 22.010916, 19.710966, 29.967909
6/14/2013 21:26:13.693, 21.99032, 19.618814, 30.014545
6/14/2013 21:26:13.726, 21.976332, 19.588982, 29.96215
6/14/2013 21:26:13.761, 21.98513, 19.54196, 29.982454
6/14/2013 21:26:13.793, 22.013395, 19.570736, 29.916332
6/14/2013 21:26:13.826, 22.098911, 19.664816, 29.900257
6/14/2013 21:26:13.860, 22.166306, 19.703182, 29.993267
6/14/2013 21:26:13.892, 22.175123, 19.617647, 29.982891
6/14/2013 21:26:13.926, 22.264877, 19.52703, 30.073212
6/14/2013 21:26:13.959, 22.35439, 19.553196, 30.12429
6/14/2013 21:26:13.993, 22.411505, 19.462187, 30.083899
6/14/2013 21:26:13.26, 22.39525, 19.441492, 30.056309
6/14/2013 21:26:13.59, 22.41202, 19.407516, 29.98457
6/14/2013 21:26:13.93, 22.32881, 19.374693, 29.968199
6/14/2013 21:26:14.126, 22.368382, 19.301449, 29.951263
6/14/2013 21:26:14.159, 22.381317, 19.350468, 30.051939
6/14/2013 21:26:14.193, 22.328304, 19.317028, 30.032776
6/14/2013 21:26:14.226, 22.3536, 19.298124, 29.95789
6/14/2013 21:26:14.260, 22.301596, 19.368189, 29.970594
6/14/2013 21:26:14.293, 22.362875, 19.393337, 29.969467
6/14/2013 21:26:14.326, 22.384157, 19.344244, 30.122274
6/14/2013 21:26:14.359, 22.289806, 19.43111, 30.14388
6/14/2013 21:26:14.393, 22.367357, 19.369074, 30.150396
6/14/2013 21:26:14.426, 22.292217, 19.466026, 30.220394
6/14/2013 21:26:14.460, 22.3533, 19.36983, 30.254986
6/14/2013 21:26:14.493, 22.430517, 19.452208, 30.280825
6/14/2013 21:26:14.526, 22.364897, 19.417007, 30.309063
6/14/2013 21:26:14.560, 22.284603, 19.367872, 30.316305
6/14/2013 21:26:14.593, 22.223112, 19.333736, 30.415495
6/14/2013 21:26
